query_id,doc_id,bm25_score,relevance
405,LA101789-0031,7.8052397,0
405,FBIS4-47302,7.804286,0
405,FBIS3-52065,7.8029466,0
405,FBIS3-57944,7.799641,0
405,FBIS4-50426,7.7970424,0
405,LA081590-0100,7.7966347,0
405,LA020889-0091,7.7930818,0
405,FBIS4-17316,7.7919407,0
405,FBIS3-48544,7.782503,0
405,FBIS4-30425,7.782309,0
405,FBIS4-25210,7.7744193,0
405,LA022689-0218,7.7732706,0
405,FBIS3-46295,7.7668567,0
405,FBIS4-50401,7.7644606,0
405,LA072489-0020,7.7616057,0
405,LA052189-0075,7.7600393,0
405,FBIS4-50471,7.7580075,0
405,FBIS4-26279,7.757382,0
405,LA071089-0082,7.756519,0
405,FBIS4-25562,7.7526765,0
405,FBIS4-25575,7.7526765,0
405,LA091589-0072,7.7502356,0
405,FBIS3-60123,7.7495975,0
405,FBIS3-51236,7.7495975,0
405,LA113089-0154,7.749129,0
405,FBIS3-51079,7.748767,0
405,LA080890-0136,7.746094,0
405,LA081089-0002,7.744472,0
405,FBIS3-56304,7.740895,0
405,FBIS3-34941,7.7403092,0
405,FBIS3-3965,7.7402105,0
405,FBIS4-49205,7.739521,0
405,LA120189-0127,7.73903,0
405,FBIS4-66840,7.731722,0
405,LA011390-0040,7.73109,0
405,FBIS3-35056,7.729994,0
405,FBIS4-44830,7.727359,0
405,FBIS3-30043,7.7268934,0
405,FBIS3-27575,7.725994,0
405,FBIS4-12222,7.724607,0
405,LA101389-0049,7.7207274,0
405,FBIS4-67382,7.7198596,0
405,LA061789-0112,7.719319,0
405,FBIS4-27174,7.7190285,0
405,FBIS4-54382,7.7190285,0
405,LA040789-0151,7.7186522,0
405,LA073089-0082,7.717862,0
405,FBIS3-4245,7.7137303,0
405,FBIS4-44910,7.710344,0
405,FBIS4-27614,7.704507,0
405,FBIS4-56337,7.7036524,0
405,LA060390-0139,7.702961,0
405,FBIS3-11712,7.702512,0
405,FBIS3-50707,7.697236,0
405,LA031589-0045,7.696187,0
405,FBIS4-66488,7.694147,0
405,FBIS3-2314,7.693453,0
405,LA120689-0105,7.6915307,0
405,FBIS4-61622,7.6907287,0
405,FBIS3-47033,7.6860776,0
405,FBIS3-2453,7.6843987,0
405,LA110489-0087,7.6829996,0
405,LA071989-0038,7.6828165,0
405,FBIS3-57761,7.68173,0
405,FBIS4-25670,7.680692,0
405,FBIS4-22989,7.680041,0
405,FBIS4-27166,7.679189,0
405,FBIS4-47563,7.678219,0
405,FBIS4-20472,7.6747,0
405,FBIS3-57042,7.67082,0
405,FBIS4-64367,7.670749,0
405,FBIS4-9207,7.6683836,0
405,FBIS4-12170,7.668145,0
405,FBIS4-22581,7.667473,0
405,FBIS3-41658,7.6644316,0
405,LA111290-0009,7.6614513,0
405,FBIS4-55633,7.6586304,0
405,FBIS4-3366,7.655063,0
405,FBIS4-66406,7.6536894,0
405,FBIS4-20435,7.6504683,0
405,LA021189-0152,7.649676,0
405,FBIS4-55697,7.648841,0
405,FBIS3-7368,7.6472907,0
405,FBIS3-21225,7.6460733,0
405,FBIS4-62547,7.645782,0
405,FBIS4-66902,7.645782,0
405,LA081089-0150,7.63767,0
405,FBIS3-61350,7.6352487,0
405,FBIS3-44523,7.635024,0
405,LA121290-0135,7.6342325,0
405,LA070990-0052,7.6339865,0
405,FBIS4-8022,7.6333637,0
405,LA061490-0089,7.632647,0
405,FBIS4-51107,7.629386,0
405,FBIS3-46291,7.628978,0
405,LA042189-0109,7.625887,0
405,FBIS4-1518,7.625783,0
405,FBIS3-40909,7.6256957,0
405,FBIS3-42040,7.6256957,0
405,FBIS3-56288,7.6256957,0
405,FBIS3-11433,7.625326,0
405,FBIS4-1528,7.624695,0
405,FBIS3-16836,7.6236587,0
405,LA060589-0081,7.6194463,0
405,LA112389-0112,7.6133895,0
405,FBIS4-43248,7.6099358,0
405,FBIS3-4134,7.6097646,0
405,FBIS3-45866,7.60782,0
405,FBIS4-47386,7.6076508,0
405,FBIS4-49456,7.604251,0
405,FBIS3-40459,7.603612,0
405,FBIS3-7727,7.603346,0
405,FBIS4-31082,7.603343,0
405,FBIS3-59584,7.6029835,0
405,FBIS3-40204,7.602309,0
405,FBIS3-53239,7.5993347,0
405,FBIS3-15643,7.596034,0
405,FBIS4-4707,7.5946126,0
405,FBIS4-67889,7.5943165,0
405,FBIS3-23670,7.594312,0
405,FBIS3-26959,7.5936356,0
405,LA052189-0187,7.5936174,0
405,FBIS3-19454,7.5935726,0
405,LA102489-0012,7.5933814,0
405,FBIS3-40087,7.591222,0
405,LA072489-0008,7.5841784,0
405,FBIS3-10246,7.5822506,0
405,FBIS3-10407,7.5822506,0
405,FBIS3-7159,7.5808244,0
405,FBIS3-22062,7.5808244,0
405,FBIS3-59694,7.5799093,0
405,LA020789-0113,7.5797725,0
405,FBIS4-10589,7.57793,0
405,FBIS4-39308,7.577333,0
405,FBIS4-34569,7.5771065,0
405,FBIS4-34598,7.5771065,0
405,FBIS3-45014,7.5747714,0
405,LA090489-0037,7.574606,0
405,FBIS4-26193,7.572087,0
405,FBIS3-10929,7.571732,0
405,FBIS4-24424,7.563952,0
405,FBIS3-42544,7.563947,0
405,FBIS4-45783,7.5622625,0
405,FBIS4-4767,7.5613823,0
405,FBIS3-27370,7.5612426,0
405,LA010890-0009,7.5597463,0
405,FBIS3-19256,7.5569706,0
405,FBIS4-20701,7.556005,0
405,FBIS3-9562,7.5543585,0
405,LA022489-0166,7.5536785,0
405,FBIS3-2598,7.551921,0
405,FBIS3-53026,7.551312,0
405,FBIS3-21392,7.5505767,0
405,LA032489-0127,7.5502825,0
405,FBIS4-67003,7.548203,0
405,FBIS4-2570,7.5473576,0
405,FBIS3-26916,7.54648,0
405,FBIS4-25313,7.5463953,0
405,FBIS4-67387,7.5462046,0
405,FBIS3-61043,7.544619,0
405,FBIS4-52016,7.542511,0
405,FBIS4-67087,7.542511,0
405,FBIS4-51065,7.542466,0
405,LA102790-0168,7.5358577,0
405,FBIS3-8102,7.5329146,0
405,FBIS3-21264,7.532741,0
405,FBIS4-47048,7.5316935,0
405,FBIS4-49929,7.5291023,0
405,FBIS3-23748,7.5268474,0
405,LA102489-0029,7.5229316,0
405,FBIS3-41599,7.5227284,0
405,LA121790-0101,7.5227084,0
405,LA102289-0009,7.5186596,0
405,FBIS3-46187,7.51215,0
405,FBIS3-20720,7.510999,0
405,FBIS3-45249,7.510922,0
405,FBIS4-42230,7.5107355,0
405,FBIS4-25952,7.5088005,0
405,FBIS4-47365,7.5062246,0
405,FBIS3-25906,7.504361,0
405,FBIS3-37134,7.5025434,0
405,FBIS3-9843,7.501173,0
405,FBIS3-40441,7.501155,0
405,LA090490-0056,7.5001774,0
405,FBIS4-43330,7.498959,0
405,FBIS3-53672,7.493335,0
405,FBIS4-19884,7.492652,0
405,LA041789-0061,7.491521,0
405,FBIS4-18030,7.4876204,0
405,LA032489-0048,7.486166,0
405,FBIS3-43530,7.482891,0
405,FBIS4-50693,7.482821,0
405,FBIS4-54558,7.48209,0
405,FBIS3-23685,7.481459,0
405,FBIS4-48769,7.481405,0
405,FBIS4-44793,7.477165,0
405,FBIS3-16861,7.476653,0
405,LA070290-0018,7.4763203,0
405,FBIS4-30245,7.476147,0
405,FBIS3-45745,7.4760895,0
405,LA051989-0143,7.4757113,0
405,FBIS3-22215,7.4756665,0
405,FBIS3-53602,7.475368,0
405,FBIS4-2254,7.4731956,0
405,FBIS4-14948,7.4720984,0
405,FBIS3-26223,7.4720864,0
405,LA101289-0116,7.461819,0
405,FBIS3-11639,7.4604707,0
405,FBIS4-4118,7.4586763,0
405,FBIS3-59635,7.4582057,0
405,FBIS3-41662,7.4582057,0
405,FBIS3-18154,7.458063,0
405,FBIS3-40388,7.4567924,0
405,FBIS4-52321,7.456157,0
405,FBIS4-67096,7.456157,0
405,FBIS4-45654,7.4552794,0
405,FBIS4-45935,7.45068,0
405,FBIS4-34937,7.450438,0
405,FBIS3-1783,7.449233,0
405,FBIS4-57465,7.448368,0
405,FBIS4-50181,7.4475837,0
405,LA030189-0115,7.44627,0
405,FBIS4-22965,7.445666,0
405,LA031490-0065,7.4446177,0
405,FBIS3-53306,7.435007,0
405,FBIS3-53439,7.435007,0
405,FBIS3-53100,7.433865,0
405,FBIS3-45749,7.4335337,0
405,FBIS3-23852,7.432772,0
405,LA102289-0019,7.430315,0
405,FBIS3-11784,7.4301057,0
405,FBIS3-11832,7.4301057,0
405,FBIS3-44529,7.428844,0
405,FBIS4-26905,7.4279904,0
405,FBIS3-13978,7.426002,0
405,LA051390-0046,7.425374,0
405,LA082789-0020,7.4239902,0
405,FBIS3-57493,7.421422,0
405,FBIS3-3091,7.420036,0
405,FBIS3-59665,7.417795,0
405,FBIS4-34425,7.416259,0
405,FBIS4-16814,7.410951,0
405,FBIS3-55927,7.4084907,0
405,FBIS4-20340,7.407841,0
405,FBIS4-49077,7.4073944,0
405,FBIS4-29537,7.4052377,0
405,FBIS4-15928,7.4039383,0
405,FBIS4-1544,7.403741,0
405,FBIS3-42555,7.403701,0
405,FBIS3-1857,7.403102,0
405,FBIS3-59661,7.401739,0
405,FBIS4-24303,7.401378,0
405,FBIS4-64505,7.4012394,0
405,FBIS4-27951,7.3994727,0
405,FBIS3-28817,7.3983936,0
405,FBIS4-25553,7.398263,0
405,FBIS4-25566,7.398263,0
405,FBIS4-48968,7.398205,0
405,LA100490-0179,7.397995,0
405,FBIS3-11379,7.3978553,0
405,LA111790-0153,7.3976517,0
405,FBIS3-15240,7.3976154,0
405,FBIS4-51254,7.396926,0
405,LA101389-0105,7.3967648,0
405,FBIS3-61272,7.39476,0
405,FBIS3-15478,7.3942757,0
405,FBIS4-49362,7.3942595,0
405,FBIS4-48952,7.391286,0
405,FBIS4-25236,7.3884892,0
405,LA043090-0019,7.388069,0
405,FBIS3-4354,7.385392,0
405,FBIS4-10972,7.3853474,0
405,FBIS4-45789,7.381399,0
405,FBIS4-42766,7.381399,0
405,FBIS4-20606,7.378974,0
405,FBIS3-3159,7.3770976,0
405,FBIS3-40406,7.376064,0
405,FBIS4-50965,7.3758264,0
405,FBIS3-2380,7.374001,0
405,FBIS3-38456,7.3735213,0
405,FBIS4-20505,7.3729696,0
405,FBIS3-26730,7.3719997,0
405,LA031290-0041,7.370995,0
405,FBIS4-59193,7.3705454,0
405,LA061989-0061,7.3695827,0
405,FBIS3-60674,7.3688765,0
405,LA062490-0163,7.3679333,0
405,FBIS4-3214,7.3675323,0
405,LA060490-0050,7.3663244,0
405,LA040789-0046,7.366219,0
405,FBIS4-31937,7.3657584,0
405,FBIS3-1575,7.359717,0
405,FBIS3-19059,7.3594346,0
405,LA090789-0188,7.3558903,0
405,FBIS4-26906,7.354446,0
405,FBIS4-46702,7.353625,0
405,FBIS3-40490,7.351586,0
405,FBIS3-19222,7.3485236,0
405,LA112889-0074,7.347441,0
405,FBIS3-7215,7.346657,0
405,FBIS3-16536,7.340345,0
405,FBIS3-23658,7.3385997,0
405,FBIS3-42516,7.3383527,0
405,LA112289-0057,7.3379493,0
405,FBIS4-25162,7.336508,0
405,FBIS3-51471,7.336314,0
405,FBIS4-20075,7.3338666,0
405,LA040690-0127,7.333042,0
405,FBIS3-19018,7.330785,0
405,LA072689-0043,7.3299255,0
405,FBIS3-29912,7.329436,0
405,FBIS4-25110,7.327182,0
405,FBIS3-17921,7.3267326,0
405,FBIS4-49464,7.323425,0
405,FBIS4-14580,7.322908,0
405,FBIS4-21663,7.322908,0
405,FBIS4-20923,7.322908,0
405,LA072790-0092,7.3218603,0
405,FBIS3-21836,7.320774,0
405,FBIS4-52225,7.317422,0
405,FBIS3-60381,7.3167214,0
405,FBIS3-41957,7.3167214,0
405,FBIS4-20525,7.312928,0
405,FBIS3-45964,7.3118367,0
405,FBIS3-60301,7.3099957,0
405,LA011690-0001,7.307439,0
405,FBIS4-6918,7.3072467,0
405,FBIS3-26010,7.306456,0
405,LA031890-0157,7.3056564,0
405,LA122490-0059,7.303184,0
405,FBIS4-57397,7.301075,0
405,FBIS4-20014,7.299473,0
405,LA030990-0069,7.2992754,0
405,LA052789-0068,7.2984695,0
405,FBIS4-49502,7.296803,0
405,FBIS3-45081,7.2954025,0
405,FBIS3-23615,7.2952228,0
405,FBIS3-58414,7.2947054,0
405,FBIS4-65634,7.294154,0
405,FBIS3-45821,7.2911463,0
405,FBIS3-45850,7.2910767,0
405,LA100890-0071,7.290621,0
405,FBIS3-20903,7.2895317,0
405,FBIS4-46654,7.285905,0
405,LA041190-0052,7.283531,0
405,FBIS4-1782,7.283442,0
405,LA021289-0065,7.2817683,0
405,FBIS3-59255,7.2797074,0
405,LA072189-0097,7.2792253,0
405,FBIS3-20285,7.2784038,0
405,LA120889-0039,7.278366,0
405,LA080689-0092,7.277964,0
405,FBIS4-43322,7.277865,0
405,FBIS4-42493,7.277687,0
405,FBIS3-41791,7.27721,0
405,FBIS3-27248,7.2756987,0
405,FBIS3-44335,7.2751446,0
405,LA031390-0109,7.274342,0
405,LA080689-0043,7.271384,0
405,FBIS4-22995,7.270919,0
405,LA111890-0124,7.2692657,0
405,FBIS4-3309,7.2689056,0
405,LA100990-0063,7.2686815,0
405,FBIS3-21618,7.268568,0
405,LA031790-0087,7.2679186,0
405,FBIS4-62617,7.267866,0
405,LA051889-0096,7.2673197,0
405,FBIS3-50580,7.266394,0
405,FBIS4-11410,7.264561,0
405,FBIS4-64463,7.2645564,0
405,LA031390-0073,7.264015,0
405,FBIS4-42049,7.260599,0
405,FBIS4-23938,7.259572,0
405,LA120989-0103,7.257303,0
405,FBIS4-24844,7.257294,0
405,LA090990-0108,7.255706,0
405,FBIS4-25158,7.255492,0
405,FBIS3-32761,7.254988,0
405,FBIS3-26586,7.254263,0
405,FBIS3-46156,7.2539234,0
405,LA052590-0061,7.252706,0
405,LA081689-0069,7.2525043,0
405,LA050990-0143,7.2525043,0
405,FBIS4-66449,7.2499504,0
405,LA112789-0028,7.2494245,0
405,LA032190-0086,7.249127,0
405,FBIS4-51592,7.2485523,0
405,LA061489-0019,7.2467737,0
405,FBIS4-47388,7.2462525,0
405,FBIS3-58611,7.2454286,0
405,FBIS3-51223,7.2454286,0
405,FBIS4-67830,7.2446513,0
405,FBIS4-20914,7.2446513,0
405,FBIS3-22766,7.244405,0
405,LA073090-0103,7.244138,0
405,FBIS4-12212,7.2440386,0
405,FBIS4-49122,7.243449,0
405,LA010390-0075,7.24284,0
405,LA081490-0131,7.242666,0
405,LA061289-0003,7.242664,0
405,FBIS4-56722,7.2415,0
405,LA110189-0094,7.241115,0
405,FBIS3-21311,7.238394,0
405,FBIS3-40809,7.238394,0
405,FBIS3-24172,7.2356734,0
405,FBIS3-22433,7.2356734,0
405,FBIS3-27226,7.2351446,0
405,LA011189-0140,7.235128,0
405,FBIS4-29252,7.2346435,0
405,FBIS3-60247,7.233991,0
405,LA030589-0108,7.233488,0
405,FBIS4-26763,7.2332444,0
405,FBIS3-3043,7.2326384,0
405,FBIS3-44742,7.2297044,0
405,LA030990-0056,7.2263775,0
405,FBIS4-33360,7.225677,0
405,FBIS4-57177,7.224877,0
405,FBIS3-14724,7.2230225,0
405,FBIS3-25411,7.221849,0
405,LA110589-0123,7.2199435,0
405,FBIS3-45251,7.217479,0
405,FBIS3-56521,7.2168555,0
405,FBIS4-18979,7.21433,0
405,FBIS3-40096,7.2133436,0
405,FBIS3-44532,7.212867,0
405,FBIS4-42648,7.210864,0
405,FBIS3-38267,7.2101693,0
405,FBIS4-25477,7.2099557,0
405,FBIS4-46164,7.208576,0
405,FBIS3-17589,7.2073593,0
405,FBIS4-43045,7.207253,0
405,FBIS4-42096,7.203791,0
405,FBIS3-40910,7.2022305,0
405,FBIS3-61343,7.2022305,0
405,FBIS4-44783,7.201814,0
405,FBIS3-32260,7.1971984,0
405,LA101789-0027,7.196515,0
405,FBIS4-48001,7.196451,0
405,FBIS3-41801,7.1955023,0
405,FBIS4-55168,7.1953316,0
405,LA040889-0031,7.1940713,0
405,FBIS3-2071,7.1932716,0
405,FBIS4-15162,7.190949,0
405,FBIS3-20171,7.190452,0
405,FBIS3-43904,7.190322,0
405,FBIS3-21218,7.189891,0
405,LA090389-0174,7.1890554,0
405,FBIS3-31439,7.1884212,0
405,FBIS4-56027,7.183972,0
405,FBIS4-46469,7.1828985,0
405,LA042589-0109,7.1824603,0
405,LA060489-0101,7.1824327,0
405,FBIS4-3363,7.1791687,0
405,LA090789-0102,7.177343,0
405,FBIS3-37562,7.1759005,0
405,FBIS3-41751,7.1755238,0
405,FBIS4-67788,7.175496,0
405,FBIS4-13548,7.175496,0
405,FBIS4-31842,7.1746893,0
405,FBIS3-59554,7.174017,0
405,FBIS3-41953,7.174017,0
405,LA062390-0018,7.173582,0
405,FBIS4-44747,7.1729693,0
405,FBIS4-31301,7.1721544,0
405,LA051790-0135,7.1710258,0
405,LA090789-0104,7.169184,0
405,FBIS4-42779,7.1688485,0
405,FBIS4-21645,7.164903,0
405,FBIS4-51089,7.1643434,0
405,LA010490-0128,7.163988,0
405,FBIS3-38158,7.163486,0
405,FBIS3-59162,7.163486,0
405,FBIS3-56868,7.162927,0
405,FBIS3-34118,7.1618285,0
405,FBIS3-6084,7.161545,0
405,FBIS4-35124,7.1614833,0
405,FBIS4-45668,7.15951,0
405,FBIS3-27202,7.159373,0
405,FBIS4-67160,7.159124,0
405,FBIS4-57133,7.159124,0
405,FBIS3-26011,7.158813,0
405,FBIS4-65087,7.1586657,0
405,FBIS4-47361,7.1585994,0
405,FBIS4-50572,7.15798,0
405,FBIS3-1678,7.157274,0
405,FBIS4-10175,7.157269,0
405,FBIS3-21021,7.1561675,0
405,FBIS4-1533,7.1561303,0
405,FBIS3-26304,7.1548843,0
405,FBIS3-21267,7.1524935,0
405,FBIS4-15374,7.1518188,0
405,FBIS4-47512,7.15115,0
405,LA020390-0143,7.1506357,0
405,FBIS3-21007,7.150208,0
405,FBIS4-5829,7.1492114,0
405,LA020789-0029,7.148795,0
405,FBIS3-22876,7.148376,0
405,FBIS3-15693,7.148376,0
405,FBIS3-2449,7.148226,0
405,LA033190-0139,7.1472034,0
405,LA050589-0104,7.146757,0
405,FBIS4-43408,7.1447434,0
405,FBIS3-40375,7.1443424,0
405,FBIS3-9651,7.1430426,0
405,FBIS3-44976,7.142807,0
405,FBIS4-51221,7.140133,0
405,FBIS3-50718,7.1393576,0
405,LA052489-0109,7.1386576,0
405,LA052489-0098,7.133309,0
405,FBIS3-41601,7.13123,0
405,FBIS3-55224,7.130921,0
405,LA110489-0106,7.1307216,0
405,FBIS4-26239,7.1298766,0
405,FBIS4-22814,7.1286798,0
405,LA083190-0103,7.1276484,0
405,LA081189-0032,7.12751,0
405,FBIS4-18258,7.1273055,0
405,FBIS4-51097,7.1264825,0
405,FBIS4-21496,7.125918,0
405,FBIS3-26325,7.1234794,0
405,LA061090-0153,7.123044,0
405,FBIS3-18752,7.1225142,0
405,FBIS4-43772,7.122176,0
405,FBIS3-20912,7.1217365,0
405,FBIS4-28982,7.121728,0
405,FBIS4-52232,7.1215215,0
405,LA020289-0117,7.1210265,0
405,FBIS3-42396,7.1210246,0
405,FBIS4-54908,7.120882,0
405,FBIS3-40541,7.1204066,0
405,FBIS4-33340,7.120328,0
405,FBIS4-14665,7.1199956,0
405,FBIS4-21464,7.1199956,0
405,FBIS3-51947,7.1195016,0
405,FBIS3-61535,7.118829,0
405,FBIS3-33042,7.117399,0
405,FBIS3-20898,7.1172915,0
405,LA050589-0010,7.1142845,0
405,FBIS4-3478,7.1136694,0
405,LA110989-0148,7.1135316,0
405,FBIS3-26490,7.113177,0
405,FBIS4-49940,7.112755,0
405,LA093090-0009,7.1126165,0
405,FBIS3-3048,7.112588,0
405,FBIS3-52423,7.110987,0
405,FBIS3-9153,7.1108856,0
405,LA040189-0040,7.1104503,0
405,LA041389-0007,7.1085386,0
405,FBIS4-67750,7.1084847,0
405,FBIS4-19490,7.1084847,0
405,FBIS3-1261,7.1079655,0
405,FBIS3-16430,7.1078568,0
405,FBIS3-45447,7.1074905,0
405,FBIS3-15549,7.10682,0
405,FBIS4-15285,7.1063013,0
405,LA081790-0049,7.105728,0
405,FBIS3-26635,7.1048727,0
405,FBIS4-44751,7.1046686,0
405,FBIS3-59623,7.104437,0
405,FBIS3-44751,7.103449,0
405,FBIS3-59497,7.1028357,0
405,LA080589-0048,7.101291,0
405,FBIS3-2717,7.1004286,0
405,LA111690-0053,7.098809,0
405,FBIS4-2643,7.097808,0
405,FBIS4-20568,7.0960007,0
405,LA090689-0008,7.0958776,0
405,FBIS4-45777,7.0932927,0
405,LA091390-0084,7.091324,0
405,FBIS4-20647,7.091094,0
405,FBIS3-28969,7.090342,0
405,FBIS4-66423,7.0897865,0
406,LA121189-0042,25.876272,0
406,LA080489-0045,25.339746,0
406,LA111589-0149,23.41337,0
406,LA030890-0166,22.165588,0
406,LA081389-0044,20.812216,0
406,FBIS3-22509,20.755688,0
406,LA081990-0064,20.606215,0
406,LA040190-0221,20.59045,0
406,LA082189-0052,20.33263,0
406,LA051790-0095,20.31811,0
406,LA050390-0242,20.181553,0
406,LA100489-0051,19.846466,0
406,LA092090-0248,19.728281,0
406,LA101090-0147,19.692421,0
406,LA112189-0021,19.628366,0
406,LA121990-0118,19.543148,0
406,LA040989-0094,19.515741,0
406,FBIS3-22573,19.460836,0
406,LA041289-0054,19.451279,0
406,LA013090-0111,19.167068,0
406,LA021890-0038,19.085846,0
406,LA043089-0057,19.023403,0
406,FBIS4-45597,18.947338,0
406,LA111590-0227,18.818846,0
406,LA081590-0100,18.660954,0
406,LA033190-0058,18.631104,0
406,LA010490-0128,18.458046,0
406,LA012290-0038,18.271711,0
406,LA040489-0104,18.151817,0
406,LA040990-0066,18.140915,0
406,LA042489-0065,18.116251,0
406,LA073190-0159,17.918129,0
406,LA081189-0062,17.830187,0
406,FBIS3-22546,17.80156,0
406,LA101589-0038,17.76485,0
406,LA041390-0149,17.69646,0
406,LA073189-0040,17.663189,0
406,LA061889-0112,17.56069,0
406,LA121390-0168,17.556372,0
406,LA122289-0051,17.543945,0
406,LA072489-0041,17.53287,0
406,LA091690-0030,17.441013,0
406,LA042990-0009,17.43942,0
406,LA081990-0088,17.396221,0
406,LA080190-0001,17.343433,0
406,LA090389-0127,17.287992,0
406,LA050290-0159,17.233639,0
406,LA110290-0126,17.23274,0
406,LA060890-0027,17.185413,0
406,LA122189-0058,17.136238,0
406,LA062490-0094,17.105736,0
406,LA082690-0003,17.104147,0
406,LA082090-0069,17.102636,0
406,LA012890-0114,17.098099,0
406,LA030390-0089,17.040611,0
406,LA081889-0061,16.97969,0
406,FBIS3-60501,16.957647,0
406,LA061389-0080,16.931454,0
406,LA111089-0085,16.929379,0
406,LA101089-0113,16.895487,0
406,FBIS3-60556,16.864143,0
406,LA061789-0007,16.859648,0
406,FBIS3-60398,16.83996,0
406,LA070290-0045,16.832903,0
406,LA080789-0031,16.824348,0
406,LA041889-0082,16.818783,0
406,LA062690-0105,16.808525,0
406,FBIS4-37660,16.776814,0
406,LA052790-0101,16.752127,0
406,LA053190-0236,16.74301,0
406,LA101289-0111,16.689234,0
406,LA091489-0042,16.637989,0
406,LA080290-0032,16.625889,0
406,LA051289-0055,16.584063,0
406,LA122089-0082,16.492216,0
406,LA062490-0039,16.491768,0
406,LA071190-0053,16.464119,0
406,LA022089-0041,16.459448,0
406,LA100889-0136,16.43465,0
406,LA012090-0059,16.42108,0
406,LA112090-0144,16.397358,0
406,LA110690-0193,16.39371,0
406,LA010589-0113,16.38808,0
406,LA032190-0081,16.38097,0
406,LA010190-0022,16.373108,0
406,LA090589-0067,16.367558,0
406,LA031490-0028,16.332296,0
406,LA072189-0016,16.292852,0
406,LA030289-0017,16.266851,0
406,LA010590-0095,16.25463,0
406,LA123189-0189,16.163313,0
406,LA051989-0006,16.160385,0
406,LA032589-0102,16.008753,0
406,LA032589-0111,16.008753,0
406,LA110389-0097,15.982342,0
406,LA072590-0107,15.979365,0
406,FBIS4-47579,15.964794,0
406,FBIS3-22575,15.959377,0
406,FBIS3-22679,15.942028,0
406,LA032689-0102,15.930259,0
406,LA052189-0161,15.924311,0
406,FBIS3-24623,15.868237,0
406,FBIS3-22526,15.858685,0
406,LA021189-0022,15.843045,0
406,LA050389-0080,15.838865,0
406,LA072990-0208,15.819526,0
406,LA013190-0001,15.800625,0
406,LA012189-0084,15.76573,0
406,LA042690-0173,15.742719,0
406,LA011389-0130,15.711905,0
406,LA112090-0153,15.661319,0
406,LA061690-0003,15.648979,0
406,LA041790-0031,15.648374,0
406,FBIS3-60517,15.527169,0
406,FBIS3-43072,15.521349,0
406,LA081590-0102,15.518787,0
406,LA061690-0143,15.516114,0
406,LA010690-0079,15.515207,0
406,LA050989-0084,15.514645,0
406,FBIS3-41824,15.50745,0
406,FBIS3-41744,15.497857,0
406,FBIS3-61569,15.483332,0
406,LA012890-0075,15.469911,0
406,LA111689-0054,15.431984,0
406,LA061890-0044,15.430502,0
406,LA110490-0018,15.418922,0
406,LA090389-0175,15.415492,0
406,LA030989-0127,15.412618,0
406,LA022189-0051,15.412609,0
406,LA092189-0046,15.404654,0
406,LA060289-0090,15.386696,0
406,FBIS3-22640,15.326243,0
406,LA022589-0086,15.320288,0
406,LA050789-0131,15.312864,0
406,FBIS4-20450,15.301293,0
406,LA032389-0106,15.294683,0
406,FBIS4-67685,15.275376,0
406,LA040290-0037,15.247717,0
406,LA022389-0035,15.23807,0
406,FBIS4-45890,15.22743,0
406,LA011590-0099,15.217632,0
406,LA111289-0076,15.217262,0
406,LA040590-0119,15.207266,0
406,LA102689-0108,15.204463,0
406,LA060789-0091,15.188518,0
406,LA060589-0049,15.183482,0
406,FBIS3-22571,15.174359,0
406,LA061490-0184,15.16364,0
406,LA020189-0049,15.155635,0
406,LA010490-0174,15.153687,0
406,LA091390-0084,15.12248,0
406,LA081989-0134,15.119212,0
406,LA030690-0121,15.11424,0
406,LA052190-0106,15.110873,0
406,LA072189-0097,15.094975,0
406,LA090789-0051,15.088452,0
406,FBIS4-47580,15.08069,0
406,LA092889-0143,15.079113,0
406,LA030190-0139,15.038453,0
406,LA050989-0094,15.022068,0
406,LA100389-0066,15.007771,0
406,FBIS4-24699,15.00435,0
406,LA072790-0167,14.999254,0
406,LA102890-0028,14.983544,0
406,LA050490-0049,14.964075,0
406,LA061889-0114,14.961037,0
406,LA092490-0069,14.960303,0
406,FBIS4-20645,14.953885,0
406,FBIS3-61373,14.951967,0
406,LA112690-0079,14.951092,0
406,LA071290-0200,14.922424,0
406,LA022190-0022,14.9111805,0
406,LA102489-0127,14.89848,0
406,LA040890-0134,14.897641,0
406,LA041690-0042,14.892224,0
406,LA052189-0160,14.8734,0
406,FBIS4-20452,14.871354,0
406,LA012190-0064,14.841304,0
406,LA122089-0062,14.805848,0
406,LA030989-0057,14.8004675,0
406,LA021989-0041,14.799133,0
406,LA011589-0114,14.78129,0
406,LA031490-0076,14.777966,0
406,LA092790-0201,14.770777,0
406,FBIS3-22664,14.765104,0
406,FBIS3-9700,14.765104,0
406,LA092090-0172,14.763622,0
406,FBIS4-22951,14.762981,0
406,LA100889-0045,14.744025,0
406,LA050689-0091,14.720774,0
406,LA081790-0150,14.712418,0
406,LA070489-0002,14.689075,0
406,LA120789-0199,14.684534,0
406,LA052490-0120,14.674993,0
406,FBIS3-60406,14.656238,0
406,LA122490-0060,14.653885,0
406,LA072289-0126,14.651133,0
406,LA101890-0216,14.646378,0
406,LA010790-0029,14.646253,0
406,FBIS3-22586,14.642773,0
406,LA070689-0080,14.635618,0
406,LA081890-0135,14.608573,0
406,LA112690-0028,14.590573,0
406,LA062590-0004,14.542551,0
406,LA062489-0059,14.541922,0
